date;store;item;sales
22.06.2015;7;7;36
23.06.2015;7;7;52
24.06.2015;7;7;41
25.06.2015;7;7;59
26.06.2015;7;7;49
27.06.2015;7;7;62
28.06.2015;7;7;48
29.06.2015;7;7;41
30.06.2015;7;7;46
1.07.2015;7;7;48
2.07.2015;7;7;53
3.07.2015;7;7;56
4.07.2015;7;7;60
5.07.2015;7;7;58
6.07.2015;7;7;34
7.07.2015;7;7;43
8.07.2015;7;7;40
9.07.2015;7;7;46
10.07.2015;7;7;57
11.07.2015;7;7;57
12.07.2015;7;7;65
13.07.2015;7;7;39
14.07.2015;7;7;36
15.07.2015;7;7;50
16.07.2015;7;7;57
17.07.2015;7;7;64
18.07.2015;7;7;70
19.07.2015;7;7;72
20.07.2015;7;7;40
21.07.2015;7;7;55
22.07.2015;7;7;59
23.07.2015;7;7;45
24.07.2015;7;7;54
25.07.2015;7;7;67
26.07.2015;7;7;71
27.07.2015;7;7;50
28.07.2015;7;7;41
29.07.2015;7;7;47
30.07.2015;7;7;53
31.07.2015;7;7;57
1.08.2015;7;7;63
2.08.2015;7;7;57
3.08.2015;7;7;43
4.08.2015;7;7;48
5.08.2015;7;7;45
6.08.2015;7;7;51
7.08.2015;7;7;40
8.08.2015;7;7;54
9.08.2015;7;7;56
10.08.2015;7;7;41
11.08.2015;7;7;35
12.08.2015;7;7;40
13.08.2015;7;7;54
14.08.2015;7;7;48
15.08.2015;7;7;42
16.08.2015;7;7;50
17.08.2015;7;7;43
18.08.2015;7;7;42
19.08.2015;7;7;42
20.08.2015;7;7;31
21.08.2015;7;7;44
22.08.2015;7;7;47
23.08.2015;7;7;59
24.08.2015;7;7;27
25.08.2015;7;7;43
26.08.2015;7;7;46
27.08.2015;7;7;40
28.08.2015;7;7;54
29.08.2015;7;7;54
30.08.2015;7;7;60
31.08.2015;7;7;43
1.09.2015;7;7;45
2.09.2015;7;7;47
3.09.2015;7;7;48
4.09.2015;7;7;28
5.09.2015;7;7;39
6.09.2015;7;7;54
7.09.2015;7;7;43
8.09.2015;7;7;43
9.09.2015;7;7;38
10.09.2015;7;7;41
11.09.2015;7;7;47
12.09.2015;7;7;54
13.09.2015;7;7;49
14.09.2015;7;7;28
15.09.2015;7;7;39
16.09.2015;7;7;55
17.09.2015;7;7;34
18.09.2015;7;7;47
19.09.2015;7;7;47
20.09.2015;7;7;61
21.09.2015;7;7;34
22.09.2015;7;7;37
23.09.2015;7;7;41
24.09.2015;7;7;46
25.09.2015;7;7;46
26.09.2015;7;7;64
27.09.2015;7;7;46
28.09.2015;7;7;27
29.09.2015;7;7;37
30.09.2015;7;7;40
1.10.2015;7;7;31
2.10.2015;7;7;43
3.10.2015;7;7;33
4.10.2015;7;7;52
5.10.2015;7;7;33
6.10.2015;7;7;34
7.10.2015;7;7;57
8.10.2015;7;7;57
9.10.2015;7;7;44
10.10.2015;7;7;40
11.10.2015;7;7;49
12.10.2015;7;7;43
13.10.2015;7;7;44
14.10.2015;7;7;37
15.10.2015;7;7;44
16.10.2015;7;7;47
17.10.2015;7;7;36
18.10.2015;7;7;39
19.10.2015;7;7;29
20.10.2015;7;7;46
21.10.2015;7;7;39
22.10.2015;7;7;35
23.10.2015;7;7;40
24.10.2015;7;7;42
25.10.2015;7;7;56
26.10.2015;7;7;33
27.10.2015;7;7;26
28.10.2015;7;7;36
29.10.2015;7;7;45
30.10.2015;7;7;41
31.10.2015;7;7;50
1.11.2015;7;7;50
2.11.2015;7;7;35
3.11.2015;7;7;38
4.11.2015;7;7;42
5.11.2015;7;7;50
6.11.2015;7;7;53
7.11.2015;7;7;50
8.11.2015;7;7;30
9.11.2015;7;7;37
10.11.2015;7;7;45
11.11.2015;7;7;48
12.11.2015;7;7;42
13.11.2015;7;7;40
14.11.2015;7;7;44
15.11.2015;7;7;47
16.11.2015;7;7;40
17.11.2015;7;7;39
18.11.2015;7;7;29
19.11.2015;7;7;33
20.11.2015;7;7;40
21.11.2015;7;7;56
22.11.2015;7;7;40
23.11.2015;7;7;40
24.11.2015;7;7;43
25.11.2015;7;7;46
26.11.2015;7;7;50
27.11.2015;7;7;37
28.11.2015;7;7;32
29.11.2015;7;7;47
30.11.2015;7;7;30
1.12.2015;7;7;32
2.12.2015;7;7;36
3.12.2015;7;7;37
4.12.2015;7;7;22
5.12.2015;7;7;39
6.12.2015;7;7;28
7.12.2015;7;7;21
8.12.2015;7;7;35
9.12.2015;7;7;39
10.12.2015;7;7;35
11.12.2015;7;7;21
12.12.2015;7;7;36
13.12.2015;7;7;39
14.12.2015;7;7;26
15.12.2015;7;7;25
16.12.2015;7;7;29
17.12.2015;7;7;30
18.12.2015;7;7;36
19.12.2015;7;7;37
20.12.2015;7;7;28
21.12.2015;7;7;29
22.12.2015;7;7;24
23.12.2015;7;7;27
24.12.2015;7;7;35
25.12.2015;7;7;24
26.12.2015;7;7;32
27.12.2015;7;7;39
28.12.2015;7;7;21
29.12.2015;7;7;21
30.12.2015;7;7;38
31.12.2015;7;7;27
1.01.2016;7;7;31
2.01.2016;7;7;44
3.01.2016;7;7;46
4.01.2016;7;7;21
5.01.2016;7;7;30
6.01.2016;7;7;29
7.01.2016;7;7;21
8.01.2016;7;7;20
9.01.2016;7;7;31
10.01.2016;7;7;31
11.01.2016;7;7;26
12.01.2016;7;7;35
13.01.2016;7;7;24
14.01.2016;7;7;39
15.01.2016;7;7;25
16.01.2016;7;7;36
17.01.2016;7;7;35
18.01.2016;7;7;29
19.01.2016;7;7;27
20.01.2016;7;7;26
21.01.2016;7;7;31
22.01.2016;7;7;22
23.01.2016;7;7;35
24.01.2016;7;7;46
25.01.2016;7;7;23
26.01.2016;7;7;26
27.01.2016;7;7;23
28.01.2016;7;7;32
29.01.2016;7;7;31
30.01.2016;7;7;31
31.01.2016;7;7;37
1.02.2016;7;7;20
2.02.2016;7;7;22
3.02.2016;7;7;29
4.02.2016;7;7;29
5.02.2016;7;7;33
6.02.2016;7;7;43
7.02.2016;7;7;29
8.02.2016;7;7;26
9.02.2016;7;7;43
10.02.2016;7;7;21
11.02.2016;7;7;24
12.02.2016;7;7;33
13.02.2016;7;7;46
14.02.2016;7;7;58
15.02.2016;7;7;26
16.02.2016;7;7;25
17.02.2016;7;7;23
18.02.2016;7;7;35
19.02.2016;7;7;32
20.02.2016;7;7;31
21.02.2016;7;7;34
22.02.2016;7;7;34
23.02.2016;7;7;22
24.02.2016;7;7;29
25.02.2016;7;7;28
26.02.2016;7;7;31
27.02.2016;7;7;32
28.02.2016;7;7;40
29.02.2016;7;7;30
1.03.2016;7;7;38
2.03.2016;7;7;43
3.03.2016;7;7;32
4.03.2016;7;7;35
5.03.2016;7;7;27
6.03.2016;7;7;59
7.03.2016;7;7;26
8.03.2016;7;7;41
9.03.2016;7;7;34
10.03.2016;7;7;43
11.03.2016;7;7;41
12.03.2016;7;7;47
13.03.2016;7;7;49
14.03.2016;7;7;28
15.03.2016;7;7;44
16.03.2016;7;7;28
17.03.2016;7;7;32
18.03.2016;7;7;44
19.03.2016;7;7;57
20.03.2016;7;7;45
21.03.2016;7;7;22
22.03.2016;7;7;37
23.03.2016;7;7;36
24.03.2016;7;7;34
25.03.2016;7;7;43
26.03.2016;7;7;45
27.03.2016;7;7;47
28.03.2016;7;7;33
29.03.2016;7;7;34
30.03.2016;7;7;38
31.03.2016;7;7;31
1.04.2016;7;7;55
2.04.2016;7;7;43
3.04.2016;7;7;60
4.04.2016;7;7;42
5.04.2016;7;7;35
6.04.2016;7;7;42
7.04.2016;7;7;43
8.04.2016;7;7;40
9.04.2016;7;7;45
10.04.2016;7;7;56
11.04.2016;7;7;26
12.04.2016;7;7;37
13.04.2016;7;7;41
14.04.2016;7;7;43
15.04.2016;7;7;48
16.04.2016;7;7;62
17.04.2016;7;7;58
18.04.2016;7;7;34
19.04.2016;7;7;35
20.04.2016;7;7;38
21.04.2016;7;7;40
22.04.2016;7;7;45
23.04.2016;7;7;60
24.04.2016;7;7;63
25.04.2016;7;7;35
26.04.2016;7;7;43
27.04.2016;7;7;48
28.04.2016;7;7;44
29.04.2016;7;7;50
30.04.2016;7;7;53
1.05.2016;7;7;77
2.05.2016;7;7;40
3.05.2016;7;7;37
4.05.2016;7;7;47
5.05.2016;7;7;40
6.05.2016;7;7;67
7.05.2016;7;7;55
8.05.2016;7;7;70
9.05.2016;7;7;37
10.05.2016;7;7;42
11.05.2016;7;7;48
12.05.2016;7;7;46
13.05.2016;7;7;53
14.05.2016;7;7;61
15.05.2016;7;7;52
16.05.2016;7;7;50
17.05.2016;7;7;47
18.05.2016;7;7;44
19.05.2016;7;7;50
20.05.2016;7;7;54
21.05.2016;7;7;48
22.05.2016;7;7;54
23.05.2016;7;7;54
24.05.2016;7;7;44
25.05.2016;7;7;56
26.05.2016;7;7;54
27.05.2016;7;7;50
28.05.2016;7;7;53
29.05.2016;7;7;70
30.05.2016;7;7;44
31.05.2016;7;7;40
1.06.2016;7;7;55
2.06.2016;7;7;51
3.06.2016;7;7;55
4.06.2016;7;7;67
5.06.2016;7;7;66
6.06.2016;7;7;35
7.06.2016;7;7;45
8.06.2016;7;7;46
9.06.2016;7;7;58
10.06.2016;7;7;62
11.06.2016;7;7;57
12.06.2016;7;7;54
13.06.2016;7;7;35
14.06.2016;7;7;59
15.06.2016;7;7;41
16.06.2016;7;7;69
17.06.2016;7;7;58
18.06.2016;7;7;63
19.06.2016;7;7;72
20.06.2016;7;7;38
21.06.2016;7;7;45
22.06.2016;7;7;49
23.06.2016;7;7;52
24.06.2016;7;7;64
25.06.2016;7;7;70
26.06.2016;7;7;64
27.06.2016;7;7;67
28.06.2016;7;7;57
29.06.2016;7;7;38
30.06.2016;7;7;60
1.07.2016;7;7;57
2.07.2016;7;7;60
3.07.2016;7;7;60
4.07.2016;7;7;43
5.07.2016;7;7;45
6.07.2016;7;7;41
7.07.2016;7;7;59
8.07.2016;7;7;58
9.07.2016;7;7;51
10.07.2016;7;7;67
11.07.2016;7;7;40
12.07.2016;7;7;60
13.07.2016;7;7;53
14.07.2016;7;7;60
15.07.2016;7;7;46
16.07.2016;7;7;53
17.07.2016;7;7;71
18.07.2016;7;7;50
19.07.2016;7;7;54
20.07.2016;7;7;51
21.07.2016;7;7;52
22.07.2016;7;7;65
23.07.2016;7;7;56
24.07.2016;7;7;68
25.07.2016;7;7;42
26.07.2016;7;7;59
27.07.2016;7;7;51
28.07.2016;7;7;65
29.07.2016;7;7;55
30.07.2016;7;7;61
31.07.2016;7;7;84
1.08.2016;7;7;38
2.08.2016;7;7;44
3.08.2016;7;7;41
4.08.2016;7;7;44
5.08.2016;7;7;50
6.08.2016;7;7;48
7.08.2016;7;7;49
8.08.2016;7;7;43
9.08.2016;7;7;35
10.08.2016;7;7;39
11.08.2016;7;7;53
12.08.2016;7;7;44
13.08.2016;7;7;46
14.08.2016;7;7;58
15.08.2016;7;7;36
16.08.2016;7;7;43
17.08.2016;7;7;43
18.08.2016;7;7;46
19.08.2016;7;7;51
20.08.2016;7;7;50
21.08.2016;7;7;62
22.08.2016;7;7;38
23.08.2016;7;7;44
24.08.2016;7;7;43
25.08.2016;7;7;53
26.08.2016;7;7;58
27.08.2016;7;7;52
28.08.2016;7;7;61
29.08.2016;7;7;44
30.08.2016;7;7;56
31.08.2016;7;7;53
1.09.2016;7;7;48
2.09.2016;7;7;44
3.09.2016;7;7;46
4.09.2016;7;7;58
5.09.2016;7;7;41
6.09.2016;7;7;43
7.09.2016;7;7;44
8.09.2016;7;7;39
9.09.2016;7;7;63
10.09.2016;7;7;49
11.09.2016;7;7;54
12.09.2016;7;7;33
13.09.2016;7;7;44
14.09.2016;7;7;45
15.09.2016;7;7;37
16.09.2016;7;7;45
17.09.2016;7;7;53
18.09.2016;7;7;59
19.09.2016;7;7;36
20.09.2016;7;7;34
21.09.2016;7;7;63
22.09.2016;7;7;43
23.09.2016;7;7;49
24.09.2016;7;7;54
25.09.2016;7;7;57
26.09.2016;7;7;33
27.09.2016;7;7;48
28.09.2016;7;7;32
29.09.2016;7;7;41
30.09.2016;7;7;46
1.10.2016;7;7;48
2.10.2016;7;7;54
3.10.2016;7;7;36
4.10.2016;7;7;46
5.10.2016;7;7;37
6.10.2016;7;7;37
7.10.2016;7;7;48
8.10.2016;7;7;57
9.10.2016;7;7;56
10.10.2016;7;7;46
11.10.2016;7;7;41
12.10.2016;7;7;34
13.10.2016;7;7;40
14.10.2016;7;7;53
15.10.2016;7;7;44
16.10.2016;7;7;46
17.10.2016;7;7;29
18.10.2016;7;7;36
19.10.2016;7;7;55
20.10.2016;7;7;33
21.10.2016;7;7;45
22.10.2016;7;7;51
23.10.2016;7;7;48
24.10.2016;7;7;36
25.10.2016;7;7;46
26.10.2016;7;7;37
27.10.2016;7;7;34
28.10.2016;7;7;40
29.10.2016;7;7;54
30.10.2016;7;7;57
31.10.2016;7;7;47
1.11.2016;7;7;38
2.11.2016;7;7;50
3.11.2016;7;7;43
4.11.2016;7;7;55
5.11.2016;7;7;55
6.11.2016;7;7;60
7.11.2016;7;7;36
8.11.2016;7;7;44
9.11.2016;7;7;47
10.11.2016;7;7;43
11.11.2016;7;7;45
12.11.2016;7;7;48
13.11.2016;7;7;64
14.11.2016;7;7;39
15.11.2016;7;7;48
16.11.2016;7;7;33
17.11.2016;7;7;57
18.11.2016;7;7;49
19.11.2016;7;7;47
20.11.2016;7;7;61
21.11.2016;7;7;33
22.11.2016;7;7;47
23.11.2016;7;7;43
24.11.2016;7;7;39
25.11.2016;7;7;42
26.11.2016;7;7;62
27.11.2016;7;7;50
28.11.2016;7;7;39
29.11.2016;7;7;43
30.11.2016;7;7;46
1.12.2016;7;7;29
2.12.2016;7;7;27
3.12.2016;7;7;36
4.12.2016;7;7;43
5.12.2016;7;7;16
6.12.2016;7;7;39
7.12.2016;7;7;29
8.12.2016;7;7;26
9.12.2016;7;7;26
10.12.2016;7;7;37
11.12.2016;7;7;47
12.12.2016;7;7;26
13.12.2016;7;7;35
14.12.2016;7;7;29
15.12.2016;7;7;40
16.12.2016;7;7;37
17.12.2016;7;7;35
18.12.2016;7;7;39
19.12.2016;7;7;29
20.12.2016;7;7;43
21.12.2016;7;7;33
22.12.2016;7;7;33
23.12.2016;7;7;44
24.12.2016;7;7;34
25.12.2016;7;7;33
26.12.2016;7;7;23
27.12.2016;7;7;30
28.12.2016;7;7;44
29.12.2016;7;7;24
30.12.2016;7;7;41
31.12.2016;7;7;36
1.01.2017;7;7;43
2.01.2017;7;7;29
3.01.2017;7;7;35
4.01.2017;7;7;28
5.01.2017;7;7;38
6.01.2017;7;7;26
7.01.2017;7;7;30
8.01.2017;7;7;34
9.01.2017;7;7;29
10.01.2017;7;7;27
11.01.2017;7;7;37
12.01.2017;7;7;33
13.01.2017;7;7;28
14.01.2017;7;7;33
15.01.2017;7;7;41
16.01.2017;7;7;32
17.01.2017;7;7;41
18.01.2017;7;7;22
19.01.2017;7;7;31
20.01.2017;7;7;36
21.01.2017;7;7;38
22.01.2017;7;7;42
23.01.2017;7;7;24
24.01.2017;7;7;36
25.01.2017;7;7;33
26.01.2017;7;7;34
27.01.2017;7;7;34
28.01.2017;7;7;34
29.01.2017;7;7;38
30.01.2017;7;7;24
31.01.2017;7;7;23
1.02.2017;7;7;47
2.02.2017;7;7;41
3.02.2017;7;7;45
4.02.2017;7;7;38
5.02.2017;7;7;43
6.02.2017;7;7;36
7.02.2017;7;7;20
8.02.2017;7;7;28
9.02.2017;7;7;32
10.02.2017;7;7;39
11.02.2017;7;7;36
12.02.2017;7;7;49
13.02.2017;7;7;27
14.02.2017;7;7;44
15.02.2017;7;7;29
16.02.2017;7;7;35
17.02.2017;7;7;46
18.02.2017;7;7;43
19.02.2017;7;7;34
20.02.2017;7;7;31
21.02.2017;7;7;26
22.02.2017;7;7;32
23.02.2017;7;7;52
24.02.2017;7;7;24
25.02.2017;7;7;35
26.02.2017;7;7;45
27.02.2017;7;7;27
28.02.2017;7;7;24
1.03.2017;7;7;41
2.03.2017;7;7;45
3.03.2017;7;7;36
4.03.2017;7;7;38
5.03.2017;7;7;43
6.03.2017;7;7;31
7.03.2017;7;7;37
8.03.2017;7;7;43
9.03.2017;7;7;32
10.03.2017;7;7;36
11.03.2017;7;7;45
12.03.2017;7;7;43
13.03.2017;7;7;28
14.03.2017;7;7;40
15.03.2017;7;7;43
16.03.2017;7;7;40
17.03.2017;7;7;52
18.03.2017;7;7;36
19.03.2017;7;7;45
20.03.2017;7;7;22
21.03.2017;7;7;29
22.03.2017;7;7;35
23.03.2017;7;7;42
24.03.2017;7;7;41
25.03.2017;7;7;44
26.03.2017;7;7;37
27.03.2017;7;7;32
28.03.2017;7;7;34
29.03.2017;7;7;42
30.03.2017;7;7;49
31.03.2017;7;7;36
1.04.2017;7;7;53
2.04.2017;7;7;45
3.04.2017;7;7;47
4.04.2017;7;7;33
5.04.2017;7;7;34
6.04.2017;7;7;34
7.04.2017;7;7;60
8.04.2017;7;7;54
9.04.2017;7;7;62
10.04.2017;7;7;35
11.04.2017;7;7;48
12.04.2017;7;7;43
13.04.2017;7;7;53
14.04.2017;7;7;56
15.04.2017;7;7;57
16.04.2017;7;7;53
17.04.2017;7;7;53
18.04.2017;7;7;54
19.04.2017;7;7;35
20.04.2017;7;7;52
21.04.2017;7;7;50
22.04.2017;7;7;53
23.04.2017;7;7;62
24.04.2017;7;7;39
25.04.2017;7;7;54
26.04.2017;7;7;38
27.04.2017;7;7;35
28.04.2017;7;7;51
29.04.2017;7;7;63
30.04.2017;7;7;62
1.05.2017;7;7;36
2.05.2017;7;7;51
3.05.2017;7;7;31
4.05.2017;7;7;56
5.05.2017;7;7;67
6.05.2017;7;7;63
7.05.2017;7;7;62
8.05.2017;7;7;35
9.05.2017;7;7;47
10.05.2017;7;7;63
11.05.2017;7;7;51
12.05.2017;7;7;55
13.05.2017;7;7;53
14.05.2017;7;7;56
15.05.2017;7;7;38
16.05.2017;7;7;37
17.05.2017;7;7;43
18.05.2017;7;7;51
19.05.2017;7;7;58
20.05.2017;7;7;59
21.05.2017;7;7;65
22.05.2017;7;7;51
23.05.2017;7;7;50
24.05.2017;7;7;55
25.05.2017;7;7;52
26.05.2017;7;7;45
27.05.2017;7;7;54
28.05.2017;7;7;60
29.05.2017;7;7;36
30.05.2017;7;7;45
31.05.2017;7;7;47
1.06.2017;7;7;53
2.06.2017;7;7;50
3.06.2017;7;7;63
4.06.2017;7;7;55
5.06.2017;7;7;46
6.06.2017;7;7;61
7.06.2017;7;7;44
8.06.2017;7;7;47
9.06.2017;7;7;56
10.06.2017;7;7;55
11.06.2017;7;7;75
12.06.2017;7;7;39
13.06.2017;7;7;51
14.06.2017;7;7;54
15.06.2017;7;7;43
16.06.2017;7;7;63
17.06.2017;7;7;60
18.06.2017;7;7;70
19.06.2017;7;7;51
20.06.2017;7;7;43
21.06.2017;7;7;48
22.06.2017;7;7;48
23.06.2017;7;7;68
24.06.2017;7;7;63
25.06.2017;7;7;75
26.06.2017;7;7;41
27.06.2017;7;7;48
28.06.2017;7;7;57
29.06.2017;7;7;56
30.06.2017;7;7;62
1.07.2017;7;7;68
2.07.2017;7;7;63
3.07.2017;7;7;56
4.07.2017;7;7;51
5.07.2017;7;7;61
6.07.2017;7;7;70
7.07.2017;7;7;69
8.07.2017;7;7;68
9.07.2017;7;7;71
10.07.2017;7;7;58
11.07.2017;7;7;65
12.07.2017;7;7;44
13.07.2017;7;7;62
14.07.2017;7;7;75
15.07.2017;7;7;70
16.07.2017;7;7;62
17.07.2017;7;7;46
18.07.2017;7;7;46
19.07.2017;7;7;60
20.07.2017;7;7;74
21.07.2017;7;7;57
22.07.2017;7;7;67
23.07.2017;7;7;54
24.07.2017;7;7;44
25.07.2017;7;7;42
26.07.2017;7;7;58
27.07.2017;7;7;64
28.07.2017;7;7;71
29.07.2017;7;7;68
30.07.2017;7;7;65
31.07.2017;7;7;40
1.08.2017;7;7;46
2.08.2017;7;7;63
3.08.2017;7;7;47
4.08.2017;7;7;55
5.08.2017;7;7;51
6.08.2017;7;7;42
7.08.2017;7;7;39
8.08.2017;7;7;60
9.08.2017;7;7;51
10.08.2017;7;7;52
11.08.2017;7;7;55
12.08.2017;7;7;56
13.08.2017;7;7;66
14.08.2017;7;7;50
15.08.2017;7;7;42
16.08.2017;7;7;46
17.08.2017;7;7;47
18.08.2017;7;7;65
19.08.2017;7;7;53
20.08.2017;7;7;50
21.08.2017;7;7;40
22.08.2017;7;7;51
23.08.2017;7;7;47
24.08.2017;7;7;53
25.08.2017;7;7;53
26.08.2017;7;7;49
27.08.2017;7;7;65
28.08.2017;7;7;36
29.08.2017;7;7;57
30.08.2017;7;7;55
31.08.2017;7;7;59
1.09.2017;7;7;48
2.09.2017;7;7;51
3.09.2017;7;7;59
4.09.2017;7;7;43
5.09.2017;7;7;30
6.09.2017;7;7;60
7.09.2017;7;7;57
8.09.2017;7;7;61
9.09.2017;7;7;53
10.09.2017;7;7;61
11.09.2017;7;7;45
12.09.2017;7;7;39
13.09.2017;7;7;58
14.09.2017;7;7;61
15.09.2017;7;7;49
16.09.2017;7;7;62
17.09.2017;7;7;55
18.09.2017;7;7;25
19.09.2017;7;7;45
20.09.2017;7;7;42
21.09.2017;7;7;44
22.09.2017;7;7;37
23.09.2017;7;7;48
24.09.2017;7;7;43
25.09.2017;7;7;47
26.09.2017;7;7;56
27.09.2017;7;7;39
28.09.2017;7;7;50
29.09.2017;7;7;45
30.09.2017;7;7;43
1.10.2017;7;7;60
2.10.2017;7;7;31
3.10.2017;7;7;45
4.10.2017;7;7;46
5.10.2017;7;7;43
6.10.2017;7;7;49
7.10.2017;7;7;38
8.10.2017;7;7;56
9.10.2017;7;7;37
10.10.2017;7;7;36
11.10.2017;7;7;45
12.10.2017;7;7;38
13.10.2017;7;7;47
14.10.2017;7;7;60
15.10.2017;7;7;52
16.10.2017;7;7;44
17.10.2017;7;7;34
18.10.2017;7;7;34
19.10.2017;7;7;51
20.10.2017;7;7;54
21.10.2017;7;7;53
22.10.2017;7;7;58
23.10.2017;7;7;42
24.10.2017;7;7;41
25.10.2017;7;7;38
26.10.2017;7;7;42
27.10.2017;7;7;51
28.10.2017;7;7;54
29.10.2017;7;7;51
30.10.2017;7;7;41
31.10.2017;7;7;41
1.11.2017;7;7;49
2.11.2017;7;7;49
3.11.2017;7;7;58
4.11.2017;7;7;55
5.11.2017;7;7;65
6.11.2017;7;7;37
7.11.2017;7;7;50
8.11.2017;7;7;49
9.11.2017;7;7;52
10.11.2017;7;7;46
11.11.2017;7;7;59
12.11.2017;7;7;52
13.11.2017;7;7;36
14.11.2017;7;7;43
15.11.2017;7;7;36
16.11.2017;7;7;47
17.11.2017;7;7;51
18.11.2017;7;7;58
19.11.2017;7;7;55
20.11.2017;7;7;36
21.11.2017;7;7;39
22.11.2017;7;7;47
23.11.2017;7;7;47
24.11.2017;7;7;52
25.11.2017;7;7;71
26.11.2017;7;7;66
27.11.2017;7;7;35
28.11.2017;7;7;45
29.11.2017;7;7;57
30.11.2017;7;7;42
1.12.2017;7;7;36
2.12.2017;7;7;44
3.12.2017;7;7;43
4.12.2017;7;7;26
5.12.2017;7;7;29
6.12.2017;7;7;32
7.12.2017;7;7;23
8.12.2017;7;7;38
9.12.2017;7;7;45
10.12.2017;7;7;45
11.12.2017;7;7;35
12.12.2017;7;7;26
13.12.2017;7;7;18
14.12.2017;7;7;26
15.12.2017;7;7;37
16.12.2017;7;7;31
17.12.2017;7;7;38
18.12.2017;7;7;32
19.12.2017;7;7;29
20.12.2017;7;7;34
21.12.2017;7;7;45
22.12.2017;7;7;35
23.12.2017;7;7;46
24.12.2017;7;7;46
25.12.2017;7;7;24
26.12.2017;7;7;39
27.12.2017;7;7;34
28.12.2017;7;7;41
29.12.2017;7;7;41
30.12.2017;7;7;49
31.12.2017;7;7;41
1.01.2013;8;7;30
2.01.2013;8;7;29
3.01.2013;8;7;38
4.01.2013;8;7;47
5.01.2013;8;7;51
6.01.2013;8;7;41
7.01.2013;8;7;36
8.01.2013;8;7;43
9.01.2013;8;7;45
10.01.2013;8;7;38
11.01.2013;8;7;51
12.01.2013;8;7;42
13.01.2013;8;7;45
14.01.2013;8;7;29
15.01.2013;8;7;40
16.01.2013;8;7;46
17.01.2013;8;7;37
18.01.2013;8;7;48
19.01.2013;8;7;56
20.01.2013;8;7;44
21.01.2013;8;7;40
22.01.2013;8;7;39
23.01.2013;8;7;40
24.01.2013;8;7;42
25.01.2013;8;7;46
26.01.2013;8;7;41
27.01.2013;8;7;40
28.01.2013;8;7;41
29.01.2013;8;7;34
30.01.2013;8;7;51
31.01.2013;8;7;50
1.02.2013;8;7;51
2.02.2013;8;7;40
3.02.2013;8;7;71
4.02.2013;8;7;32
5.02.2013;8;7;38
6.02.2013;8;7;42
7.02.2013;8;7;38
8.02.2013;8;7;47
9.02.2013;8;7;43
10.02.2013;8;7;47
11.02.2013;8;7;29
12.02.2013;8;7;37
13.02.2013;8;7;38
14.02.2013;8;7;45
15.02.2013;8;7;46
16.02.2013;8;7;49
17.02.2013;8;7;48
18.02.2013;8;7;31
19.02.2013;8;7;53
20.02.2013;8;7;39
21.02.2013;8;7;36
22.02.2013;8;7;42
23.02.2013;8;7;54
24.02.2013;8;7;55
25.02.2013;8;7;31
26.02.2013;8;7;42
27.02.2013;8;7;38
28.02.2013;8;7;40
1.03.2013;8;7;56
2.03.2013;8;7;61
3.03.2013;8;7;56
4.03.2013;8;7;49
5.03.2013;8;7;57
6.03.2013;8;7;51
7.03.2013;8;7;55
8.03.2013;8;7;50
9.03.2013;8;7;57
10.03.2013;8;7;85
11.03.2013;8;7;36
12.03.2013;8;7;41
13.03.2013;8;7;41
14.03.2013;8;7;65
15.03.2013;8;7;54
16.03.2013;8;7;58
17.03.2013;8;7;66
18.03.2013;8;7;41
19.03.2013;8;7;46
20.03.2013;8;7;46
21.03.2013;8;7;61
22.03.2013;8;7;61
23.03.2013;8;7;68
24.03.2013;8;7;61
25.03.2013;8;7;48
26.03.2013;8;7;44
27.03.2013;8;7;59
28.03.2013;8;7;58
29.03.2013;8;7;58
30.03.2013;8;7;65
31.03.2013;8;7;61
1.04.2013;8;7;43
2.04.2013;8;7;69
3.04.2013;8;7;62
4.04.2013;8;7;86
5.04.2013;8;7;69
6.04.2013;8;7;86
7.04.2013;8;7;78
8.04.2013;8;7;45
9.04.2013;8;7;57
10.04.2013;8;7;56
11.04.2013;8;7;68
12.04.2013;8;7;65
13.04.2013;8;7;69
14.04.2013;8;7;77
15.04.2013;8;7;52
16.04.2013;8;7;49
17.04.2013;8;7;67
18.04.2013;8;7;59
19.04.2013;8;7;72
20.04.2013;8;7;86
21.04.2013;8;7;80
22.04.2013;8;7;52
23.04.2013;8;7;52
24.04.2013;8;7;63
25.04.2013;8;7;68
26.04.2013;8;7;58
27.04.2013;8;7;78
28.04.2013;8;7;82
29.04.2013;8;7;50
30.04.2013;8;7;61
1.05.2013;8;7;64
2.05.2013;8;7;80
3.05.2013;8;7;89
4.05.2013;8;7;57
5.05.2013;8;7;78
6.05.2013;8;7;49
7.05.2013;8;7;69
8.05.2013;8;7;58
9.05.2013;8;7;71
10.05.2013;8;7;66
11.05.2013;8;7;68
12.05.2013;8;7;77
13.05.2013;8;7;51
14.05.2013;8;7;54
15.05.2013;8;7;66
16.05.2013;8;7;56
17.05.2013;8;7;66
18.05.2013;8;7;83
19.05.2013;8;7;78
20.05.2013;8;7;44
21.05.2013;8;7;70
22.05.2013;8;7;69
23.05.2013;8;7;61
24.05.2013;8;7;87
25.05.2013;8;7;76
26.05.2013;8;7;70
27.05.2013;8;7;51
28.05.2013;8;7;67
29.05.2013;8;7;59
30.05.2013;8;7;72
31.05.2013;8;7;73
1.06.2013;8;7;84
